source,sourceUrl,target,targetUrl
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Elton John,https://www.allmusic.com/artist/elton-john-mn0000796734
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Ian Gillan,https://www.allmusic.com/artist/ian-gillan-mn0000087859
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Lana Del Rey,https://www.allmusic.com/artist/lana-del-rey-mn0002784799
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Miley Cyrus,https://www.allmusic.com/artist/miley-cyrus-mn0000551762
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Robert Gordon,https://www.allmusic.com/artist/robert-gordon-mn0000285693
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Roy Head,https://www.allmusic.com/artist/roy-head-mn0000851263
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Shakin' Stevens,https://www.allmusic.com/artist/shakin-stevens-mn0000158173
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,The Cramps,https://www.allmusic.com/artist/the-cramps-mn0000137580
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Adam Faith,https://www.allmusic.com/artist/adam-faith-mn0000591806
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Alvin Lee,https://www.allmusic.com/artist/alvin-lee-mn0000011620
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Bazzi,https://www.allmusic.com/artist/bazzi-mn0003673291
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Burton Cummings,https://www.allmusic.com/artist/burton-cummings-mn0000942580
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,BØRNS,https://www.allmusic.com/artist/b%C3rns-mn0003323342
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,David Wilcox,https://www.allmusic.com/artist/david-wilcox-mn0000230111
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Dean Alexander,https://www.allmusic.com/artist/dean-alexander-mn0000336643
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Dion,https://www.allmusic.com/artist/dion-mn0000265456
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Enrique Guzmán,https://www.allmusic.com/artist/enrique-guzm%C3%A1n-mn0000987481
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Gram Parsons,https://www.allmusic.com/artist/gram-parsons-mn0000987491
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Greg Lake,https://www.allmusic.com/artist/greg-lake-mn0000186477
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Harry Styles,https://www.allmusic.com/artist/harry-styles-mn0002854537
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,John Hiatt,https://www.allmusic.com/artist/john-hiatt-mn0000812046
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Merrell Fankhauser,https://www.allmusic.com/artist/merrell-fankhauser-mn0000882697
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Nicky Blitz,https://www.allmusic.com/artist/nicky-blitz-mn0003505098
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Paramore,https://www.allmusic.com/artist/paramore-mn0000366681
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Pat Boone,https://www.allmusic.com/artist/pat-boone-mn0000131681
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Poppy,https://www.allmusic.com/artist/poppy-mn0003667565
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Scott Isbell,https://www.allmusic.com/artist/scott-isbell-mn0003586171
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,The Righteous Brothers,https://www.allmusic.com/artist/the-righteous-brothers-mn0000424296
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Volbeat,https://www.allmusic.com/artist/volbeat-mn0000725175
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Whissell,https://www.allmusic.com/artist/whissell-mn0003502783
Amos Milburn,https://www.allmusic.com/artist/amos-milburn-mn0000748773,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Big Joe Turner,https://www.allmusic.com/artist/big-joe-turner-mn0000060726,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Champion Jack Dupree,https://www.allmusic.com/artist/champion-jack-dupree-mn0000197040,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Louis Armstrong,https://www.allmusic.com/artist/louis-armstrong-mn0000234518,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Louis Jordan,https://www.allmusic.com/artist/louis-jordan-mn0000287604,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Professor Longhair,https://www.allmusic.com/artist/professor-longhair-mn0000369270,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Roy Brown,https://www.allmusic.com/artist/roy-brown-mn0000343396,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Little Willie Littlefield,https://www.allmusic.com/artist/little-willie-littlefield-mn0000266809,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Teddy Wilson,https://www.allmusic.com/artist/teddy-wilson-mn0000017990,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Albert Ammons,https://www.allmusic.com/artist/albert-ammons-mn0000609925,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Arizona Dranes,https://www.allmusic.com/artist/arizona-dranes-mn0000599138,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Charles Brown,https://www.allmusic.com/artist/charles-brown-mn0000805298,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Count Basie,https://www.allmusic.com/artist/count-basie-mn0000127044,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Fats Waller,https://www.allmusic.com/artist/fats-waller-mn0000162762,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
James P. Johnson,https://www.allmusic.com/artist/james-p-johnson-mn0000142860,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Jay McShann,https://www.allmusic.com/artist/jay-mcshann-mn0000225389,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Meade "Lux" Lewis,https://www.allmusic.com/artist/meade-lux-lewis-mn0000338411,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Pinetop Perkins,https://www.allmusic.com/artist/pinetop-perkins-mn0000349439,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Tuts Washington,https://www.allmusic.com/artist/tuts-washington-mn0000205837,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Willie "The Lion" Smith,https://www.allmusic.com/artist/willie-the-lion-smith-mn0000687935,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Lloyd Price,https://www.allmusic.com/artist/lloyd-price-mn0000827250
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Bill Medley,https://www.allmusic.com/artist/bill-medley-mn0000077536
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Bob Marley,https://www.allmusic.com/artist/bob-marley-mn0000071514
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Dion,https://www.allmusic.com/artist/dion-mn0000265456
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Dr. John,https://www.allmusic.com/artist/dr-john-mn0000205180
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Ezra Charles,https://www.allmusic.com/artist/ezra-charles-mn0000153392
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Frankie Ford,https://www.allmusic.com/artist/frankie-ford-mn0000167877
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Gene Taylor,https://www.allmusic.com/artist/gene-taylor-mn0000199582
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,George Benson,https://www.allmusic.com/artist/george-benson-mn0000201760
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Guitar Slim,https://www.allmusic.com/artist/guitar-slim-mn0000654490
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Harry Connick Jr.,https://www.allmusic.com/artist/harry-connick-jr-mn0000949259
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Huey "Piano" Smith,https://www.allmusic.com/artist/huey-piano-smith-mn0000830028
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,James Booker,https://www.allmusic.com/artist/james-booker-mn0000135378
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Jimmy Clanton,https://www.allmusic.com/artist/jimmy-clanton-mn0000350934
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Lee Dorsey,https://www.allmusic.com/artist/lee-dorsey-mn0000814898
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Marc Broussard,https://www.allmusic.com/artist/marc-broussard-mn0000678098
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Neil Young,https://www.allmusic.com/artist/neil-young-mn0000379125
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Neville Brothers,https://www.allmusic.com/artist/neville-brothers-mn0000891497
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Paul McCartney,https://www.allmusic.com/artist/paul-mccartney-mn0000029884
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Snooks Eaglin,https://www.allmusic.com/artist/snooks-eaglin-mn0000753570
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,The Blasters,https://www.allmusic.com/artist/the-blasters-mn0000757177
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,The Isley Brothers,https://www.allmusic.com/artist/the-isley-brothers-mn0000766893
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,The Radiators,https://www.allmusic.com/artist/the-radiators-mn0000411745
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720
Jerry Lee Lewis,https://www.allmusic.com/artist/jerry-lee-lewis-mn0000332141,Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720
Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022,Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720
Benny Joy,https://www.allmusic.com/artist/benny-joy-mn0000793832,Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720
Bill Haley,https://www.allmusic.com/artist/bill-haley-mn0000077870,Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720
Carl Perkins,https://www.allmusic.com/artist/carl-perkins-mn0000792953,Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720
Chuck Berry,https://www.allmusic.com/artist/chuck-berry-mn0000120521,Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720
Hank Williams,https://www.allmusic.com/artist/hank-williams-mn0000549797,Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720
Johnny Burnette,https://www.allmusic.com/artist/johnny-burnette-mn0000241813,Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,The Cramps,https://www.allmusic.com/artist/the-cramps-mn0000137580
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Big Sandy & His Fly-Rite Boys,https://www.allmusic.com/artist/big-sandy-his-fly-rite-boys-mn0000051512
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Billy Fury,https://www.allmusic.com/artist/billy-fury-mn0000080537
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Colin Winski,https://www.allmusic.com/artist/colin-winski-mn0000088714
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Gene Pitney,https://www.allmusic.com/artist/gene-pitney-mn0000200882
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,George Bedard,https://www.allmusic.com/artist/george-bedard-mn0000202725
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Gerry & the Pacemakers,https://www.allmusic.com/artist/gerry-the-pacemakers-mn0000541125
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Li'l Ronnie & the Grand Dukes,https://www.allmusic.com/artist/lil-ronnie-the-grand-dukes-mn0000073888
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Ray Condo,https://www.allmusic.com/artist/ray-condo-mn0000869390
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Rory Justice,https://www.allmusic.com/artist/rory-justice-mn0001335918
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Stray Cats,https://www.allmusic.com/artist/stray-cats-mn0000475431
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Teenage Head,https://www.allmusic.com/artist/teenage-head-mn0000018487
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,The Blasters,https://www.allmusic.com/artist/the-blasters-mn0000757177
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,X,https://www.allmusic.com/artist/x-mn0000960690
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Commander Cody and His Lost Planet Airmen,https://www.allmusic.com/artist/commander-cody-and-his-lost-planet-airmen-mn0000115140
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Dave Edmunds,https://www.allmusic.com/artist/dave-edmunds-mn0000584923
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Jeff Beck,https://www.allmusic.com/artist/jeff-beck-mn0000240865
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Jimmy Page,https://www.allmusic.com/artist/jimmy-page-mn0000089021
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Levi Dexter,https://www.allmusic.com/artist/levi-dexter-mn0000258261
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Matchbox,https://www.allmusic.com/artist/matchbox-mn0000387837
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Robert Gordon,https://www.allmusic.com/artist/robert-gordon-mn0000285693
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Ronnie Hawkins,https://www.allmusic.com/artist/ronnie-hawkins-mn0000332852
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,The Clash,https://www.allmusic.com/artist/the-clash-mn0000075747
Gene Vincent,https://www.allmusic.com/artist/gene-vincent-mn0000803720,Cliff Richard,https://www.allmusic.com/artist/cliff-richard-mn0000153526
Billy Wright,https://www.allmusic.com/artist/billy-wright-mn0000770749,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Louis Jordan,https://www.allmusic.com/artist/louis-jordan-mn0000287604,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Amos Milburn,https://www.allmusic.com/artist/amos-milburn-mn0000748773,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Arizona Dranes,https://www.allmusic.com/artist/arizona-dranes-mn0000599138,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Big Joe Turner,https://www.allmusic.com/artist/big-joe-turner-mn0000060726,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Big Maceo Merriweather,https://www.allmusic.com/artist/big-maceo-merriweather-mn0000069105,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Big Mama Thornton,https://www.allmusic.com/artist/big-mama-thornton-mn0000762288,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Esquerita,https://www.allmusic.com/artist/esquerita-mn0000198922,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Johnny Otis,https://www.allmusic.com/artist/johnny-otis-mn0000819894,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Lightnin' Hopkins,https://www.allmusic.com/artist/lightnin-hopkins-mn0000825208,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Roy Brown,https://www.allmusic.com/artist/roy-brown-mn0000343396,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Slim Gaillard,https://www.allmusic.com/artist/slim-gaillard-mn0000750203,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Tampa Red,https://www.allmusic.com/artist/tampa-red-mn0000178880,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Wynonie Harris,https://www.allmusic.com/artist/wynonie-harris-mn0000960674,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022
Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022,Bruno Mars,https://www.allmusic.com/artist/bruno-mars-mn0001032082
